loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault
1007690,207690,28636.36364,5,24.189,966.47,F,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,2015/5/1,0,371,7,24.75454545,0,670.0,781.6666667,17,0,0.0,35632.15385,55.0,1,0,Jun-97,0,1,13.0,,11.0,18.0,7.0,4,12498,3749.4,0.0
1033543,233543,10000.0,3,8.244,318.75,B,普通企业,金融业,3 years,1,0,2016/2/1,5,17,13,7.79,0,593.1818182,692.0454545,6,0,0.0,12481.53846,43.9,0,0,Nov-97,6,1,3.0,0.0,1.0,11.0,9.0,0,1483,444.9,0.0
1021923,221923,6363.636364,3,8.9,222.28,A,普通企业,金融业,8 years,0,0,2012/5/1,2,194,38,19.08181818,0,700.0,758.3333333,15,0,0.0,9548.0,32.19230769,1,0,Sep-97,664,1,,,,,,3,2401,0.0,0.0
1010204,210204,35000.0,3,20.064,1269.56,D,幼教与中小学校,金融业,10+ years,0,2,2014/10/1,0,4,3,19.02272727,0,780.0,975.0,16,0,0.0,32462.76923,67.10769231,1,0,Jul-93,0,1,10.0,0.0,7.0,20.0,5.0,2,14458,4337.4,0.0
1003184,203184,11175.0,3,20.075,405.41,D,普通企业,电力、热力生产供应业,< 1 year,2,1,2014/2/1,4,151,4,26.47272727,0,730.9090909,791.8181818,14,0,0.0,7388.076923,63.69230769,0,0,6-Jul,4,1,4.0,0.0,11.0,11.0,3.0,3,4761,476.1,0.0
1037761,237761,28636.36364,3,9.67,1123.94,B,普通企业,信息传输、软件和信息技术服务业,8 years,0,1,2014/4/1,0,35,14,9.327272727,0,605.4545455,655.9090909,14,0,0.0,43593.46154,81.52307692,0,0,Nov-91,0,1,8.0,0.0,10.0,14.0,8.0,0,9407,1881.4,0.0
1006997,206997,2045.454545,3,10.91,81.75,B,普通企业,公共服务、社会组织,10+ years,2,1,2017/11/1,0,376,43,8.9,0,585.0,682.5,6,0,0.0,25467.69231,87.6,0,0,Apr-96,0,1,5.0,0.0,0.0,9.0,5.0,3,1243,124.3,0.0
1029557,229557,26181.81818,5,20.0,635.86,D,普通企业,住宿和餐饮业,,1,1,2018/1/1,0,249,36,5.636363636,0,725.4545455,785.9090909,12,1,1.0,11049.23077,79.90769231,0,0,Jan-82,0,1,6.0,0.0,5.0,15.0,8.0,3,3907,0.0,0.0
1033260,233260,9090.909091,3,10.78,326.35,B,上市企业,文化和体育业,10+ years,0,2,2016/1/1,0,52,19,26.05,0,665.0,720.4166667,16,0,0.0,16400.30769,44.76923077,0,0,5-Apr,0,1,12.0,0.0,1.0,17.0,8.0,3,2678,535.6,0.0
1000358,200358,12650.0,3,16.59,448.43,D,政府机构,电力、热力生产供应业,< 1 year,0,2,2014/3/1,4,4,3,11.32727273,0,572.7272727,620.4545455,7,2,2.0,5032.0,71.44615385,1,0,Sep-97,4,1,3.0,0.0,5.0,8.0,5.0,1,2703,0.0,0.0
1025818,225818,15454.54545,3,15.037,578.3,C,政府机构,房地产业,10+ years,1,2,2015/11/1,0,290,18,28.39909091,0,552.2727273,598.2954545,15,0,0.0,12712.61538,80.49230769,0,0,3-Apr,0,1,9.0,0.0,4.0,14.0,7.0,3,3831,766.2,0.0
1017320,217320,9272.727273,3,9.229,321.47,A,普通企业,公共服务、社会组织,10+ years,0,0,2014/7/1,0,2,2,4.909090909,0,645.4545455,699.2424242,10,0,0.0,8747.0,35.7,1,0,1-Sep,0,1,4.0,0.0,5.0,11.0,8.0,3,4795,479.5,0.0
1012800,212800,24975.0,5,28.479,746.14,G,普通企业,电力、热力生产供应业,3 years,1,1,2014/11/1,1,45,21,7.427272727,0,540.0,585.0,8,0,0.0,6570.0,53.42307692,0,0,Aug-91,1,1,5.0,0.0,2.0,8.0,7.0,0,0,0.0,1.0
1023566,223566,13636.36364,3,4.788,376.44,A,世界五百强,住宿和餐饮业,5 years,0,0,2016/4/1,0,228,24,25.05818182,0,740.9090909,802.6515152,46,0,0.0,5750.0,5.307692308,0,0,Jan-60,0,1,18.0,0.0,5.0,56.0,30.0,3,4169,1250.7,0.0
1030841,230841,7636.363636,3,12.285,238.06,C,政府机构,金融业,10+ years,2,1,2014/4/1,0,622,7,26.62727273,1,540.0,630.0,18,0,0.0,9611.538462,22.5,0,0,Jan-90,0,1,10.0,0.0,1.0,23.0,10.0,0,0,0.0,1.0
1035099,235099,13745.45455,3,17.99,607.28,D,世界五百强,公共服务、社会组织,7 years,0,2,2017/2/1,4,387,19,16.40909091,0,741.8181818,865.4545455,10,0,0.0,22780.61538,114.8076923,0,0,8-Sep,4,1,5.0,0.0,5.0,7.0,7.0,1,2418,725.4,0.0
1026499,226499,26181.81818,5,14.049,578.68,C,普通企业,电力、热力生产供应业,8 years,0,2,2013/10/1,0,16,5,7.44,0,685.0,799.1666667,11,0,0.0,17928.0,62.46153846,1,0,3-Jul,27706,1,7.0,0.0,3.0,16.0,7.0,4,2537,761.1,0.0
1044781,244781,4090.909091,3,6.363,154.55,A,普通企业,采矿业,5 years,1,0,2017/8/1,0,65,19,22.11,0,770.0,962.5,17,0,0.0,2728.846154,12.16923077,0,0,7-Jan,0,1,1.0,0.0,30.0,3.0,1.0,2,705,0.0,0.0
1040842,240842,5672.727273,3,17.589,168.74,C,政府机构,文化和体育业,5 years,1,2,2016/10/1,0,235,8,11.62636364,0,540.0,630.0,12,0,0.0,6668.307692,66.01538462,0,0,5-Sep,0,1,7.0,0.0,17.0,8.0,4.0,3,977,293.1,0.0
1029583,229583,8863.636364,3,11.462,243.49,B,世界五百强,金融业,10+ years,0,2,2017/9/1,0,557,7,20.1,0,600.0,650.0,8,0,0.0,9664.307692,36.3,0,0,May-95,0,1,5.0,0.0,6.0,11.0,5.0,0,3574,1072.2,0.0
1017742,217742,9000.0,3,9.702,293.72,B,上市企业,批发和零售业,9 years,0,1,2015/12/1,0,359,43,26.98909091,1,730.9090909,791.8181818,7,1,0.0,6121.153846,38.12307692,0,0,4-Nov,2,1,3.0,0.0,4.0,18.0,13.0,3,3650,0.0,0.0
1029364,229364,5454.545455,3,17.145,220.09,D,世界五百强,农、林、牧、渔业,6 years,1,0,2013/6/1,0,63,14,9.010909091,0,730.9090909,852.7272727,9,0,0.0,12886.15385,76.73076923,1,0,Jan-96,33181,1,7.0,0.0,2.0,20.0,13.0,2,345,69.0,0.0
1013369,213369,15000.0,5,14.46,352.62,C,幼教与中小学校,采矿业,< 1 year,1,0,2016/6/1,4,19,14,3.878181818,1,540.0,675.0,7,0,0.0,14076.0,44.07692308,0,0,6-Nov,4,1,4.0,0.0,1.0,9.0,2.0,0,0,0.0,1.0
1035228,235228,4904.545455,3,19.062,156.74,E,普通企业,建筑业,9 years,0,1,2016/3/1,2,548,36,10.47272727,0,796.3636364,929.0909091,8,0,0.0,2208.0,45.46153846,1,0,1-Oct,5,1,3.0,0.0,8.0,7.0,4.0,3,2033,0.0,0.0
1016819,216819,10909.09091,3,8.18,377.04,B,政府机构,建筑业,10+ years,0,1,2015/9/1,2,328,3,28.17818182,0,690.0,862.5,17,0,0.0,32166.61538,34.03846154,1,0,May-86,5,1,7.0,0.0,7.0,19.0,14.0,3,5195,1558.5,0.0
1008175,208175,22909.09091,5,14.168,476.53,C,普通企业,交通运输、仓储和邮政业,4 years,0,2,2016/1/1,0,188,23,12.90909091,1,548.1818182,639.5454545,11,2,0.0,28100.15385,39.0,0,0,Aug-89,0,1,8.0,,3.0,17.0,4.0,0,0,0.0,1.0
1007758,207758,6363.636364,3,19.305,265.35,D,普通企业,制造业,10+ years,1,0,2018/2/1,0,372,30,13.6,0,758.1818182,947.7272727,10,0,0.0,7230.461538,49.9,0,0,3-Feb,0,1,3.0,0.0,16.0,7.0,5.0,2,1579,157.9,0.0
1044422,244422,7090.909091,3,18.99,219.91,D,幼教与中小学校,金融业,2 years,1,2,2017/3/1,0,446,36,19.42,0,564.5454545,658.6363636,6,0,0.0,5075.769231,38.23076923,1,0,14-Jan,0,1,5.0,0.0,1.0,7.0,6.0,2,98,9.8,0.0
1023643,223643,41363.63636,3,17.091,1282.79,D,政府机构,公共服务、社会组织,5 years,0,1,2016/4/1,5,566,30,16.9,0,774.5454545,968.1818182,12,0,0.0,136756.0,93.57692308,1,0,Apr-86,6,1,9.0,0.0,3.0,10.0,5.0,0,0,0.0,1.0
1044657,244657,38181.81818,5,11.691,796.18,C,世界五百强,房地产业,3 years,1,2,2014/8/1,0,480,8,20.83090909,0,760.0,950.0,13,0,0.0,16547.0,63.46153846,0,0,Dec-95,0,1,5.0,0.0,12.0,11.0,7.0,0,1550,0.0,0.0
1048133,248133,10909.09091,5,16.99,248.48,D,普通企业,建筑业,9 years,0,0,2014/7/1,4,156,18,23.22545455,0,622.7272727,674.6212121,12,0,0.0,45816.0,66.46153846,1,0,Jul-88,4,1,11.0,0.0,0.0,18.0,10.0,1,2167,650.1,0.0
1020389,220389,22727.27273,3,7.689,771.82,A,普通企业,公共服务、社会组织,10+ years,0,0,2016/8/1,0,226,21,15.28181818,0,747.2727273,809.5454545,8,0,0.0,779021.0,39.41538462,0,0,Mar-77,0,1,4.0,0.0,0.0,16.0,12.0,3,6128,1838.4,0.0
1042125,242125,5318.181818,3,10.791,149.45,B,幼教与中小学校,金融业,1 year,1,1,2013/11/1,4,4,3,6.144545455,0,600.0,750.0,10,1,1.0,5976.0,58.0,1,0,Feb-95,537,1,8.0,0.0,3.0,21.0,17.0,3,1855,371.0,0.0
1045350,245350,24545.45455,5,11.99,667.19,B,政府机构,建筑业,8 years,2,2,2015/1/1,4,407,10,23.53636364,0,685.0,742.0833333,15,0,0.0,20109.23077,56.30769231,1,0,Sep-98,4,1,9.0,0.0,10.0,13.0,6.0,3,14032,4209.6,0.0
1009047,209047,9000.0,3,6.99,277.86,A,普通企业,电力、热力生产供应业,2 years,1,0,2016/7/1,0,51,13,20.91272727,0,663.6363636,829.5454545,11,0,0.0,15022.0,61.61538462,0,0,5-Oct,0,1,3.0,0.0,13.0,7.0,7.0,3,3846,384.6,0.0
1012992,212992,10340.90909,3,17.919,308.88,D,普通企业,房地产业,1 year,1,1,2014/6/1,0,72,10,22.38,0,752.7272727,815.4545455,8,0,0.0,1902.0,27.41538462,0,0,Sep-91,0,1,4.0,0.0,10.0,10.0,6.0,0,2056,616.8,0.0
1008226,208226,4545.454545,3,17.171,174.83,D,普通企业,房地产业,6 years,2,0,2014/10/1,7,253,21,31.43454545,0,600.0,700.0,14,0,0.0,18740.61538,78.0,0,0,Mar-91,8,1,10.0,0.0,1.0,20.0,9.0,0,74,14.8,0.0
1025018,225018,14181.81818,3,10.377,395.89,B,政府机构,采矿业,5 years,1,1,2015/10/1,0,231,43,15.06,0,758.1818182,821.3636364,8,0,0.0,10771.15385,32.2,0,0,6-May,0,1,6.0,0.0,1.0,9.0,4.0,1,5005,500.5,0.0
1015368,215368,22909.09091,3,28.69,876.49,F,幼教与中小学校,住宿和餐饮业,2 years,1,2,2017/2/1,3,143,8,23.88181818,1,613.6363636,664.7727273,16,0,0.0,14608.46154,25.01538462,1,0,7-Mar,3,1,5.0,0.0,26.0,12.0,6.0,3,1918,383.6,0.0
1010114,210114,4254.545455,3,14.661,127.09,C,政府机构,电力、热力生产供应业,2 years,1,0,2012/6/1,10,53,19,26.14,1,600.0,700.0,11,0,0.0,2391.0,10.4,1,0,Feb-90,57434,1,,,,,,3,713,0.0,0.0
1044480,244480,4727.272727,3,11.466,134.28,C,普通企业,金融业,10+ years,0,0,2016/10/1,0,368,3,17.47636364,2,700.0,875.0,9,0,0.0,3790.769231,25.3,0,0,5-Jul,0,1,4.0,0.0,12.0,6.0,3.0,1,831,166.2,0.0
1016812,216812,11345.45455,3,15.61,335.67,D,普通企业,住宿和餐饮业,3 years,1,2,2014/10/1,4,143,8,24.17454545,0,710.0,887.5,15,0,0.0,4465.384615,27.57692308,1,0,8-Dec,4,1,4.0,0.0,2.0,17.0,3.0,3,1144,114.4,0.0
1043155,243155,7909.090909,3,17.991,269.4,E,世界五百强,信息传输、软件和信息技术服务业,6 years,0,1,2014/11/1,0,456,21,33.77272727,0,600.0,750.0,13,1,1.0,2888.0,26.88461538,1,0,2-Jun,0,1,8.0,0.0,5.0,30.0,16.0,0,2517,251.7,0.0
1045343,245343,10000.0,3,12.155,327.63,B,普通企业,金融业,< 1 year,1,0,2018/5/1,0,225,18,21.88,0,672.7272727,840.9090909,7,0,0.0,13426.0,23.3,1,0,Feb-97,0,1,4.0,0.0,6.0,5.0,3.0,1,2538,507.6,0.0
1001040,201040,21981.81818,5,23.32,527.77,E,普通企业,农、林、牧、渔业,7 years,1,0,2016/6/1,0,486,29,23.62909091,0,720.0,840.0,6,1,1.0,1493.0,35.75384615,1,0,1-May,0,1,2.0,0.0,18.0,11.0,4.0,2,659,0.0,0.0
1002188,202188,3927.272727,3,13.49,162.87,C,政府机构,文化和体育业,,1,1,2016/7/1,5,557,7,29.02909091,0,568.6363636,710.7954545,8,0,0.0,17116.0,78.4,0,0,Mar-97,6,1,6.0,0.0,6.0,10.0,5.0,3,1846,184.6,0.0
1000306,200306,24227.27273,5,13.014,481.91,C,普通企业,建筑业,10+ years,0,1,2016/2/1,0,196,14,14.61818182,0,670.0,725.8333333,13,1,1.0,12986.53846,73.38461538,0,0,May-96,0,1,6.0,0.0,12.0,23.0,7.0,0,0,0.0,1.0
1036926,236926,4090.909091,3,13.739,167.25,B,世界五百强,房地产业,8 years,0,1,2014/3/1,0,194,38,18.50909091,0,640.9090909,801.1363636,19,0,0.0,24849.23077,49.93846154,0,0,2-Jul,0,1,11.0,0.0,25.0,15.0,8.0,3,2058,617.4,0.0
1019277,219277,14545.45455,3,14.289,539.03,C,普通企业,公共服务、社会组织,10+ years,0,2,2014/10/1,0,375,2,14.31818182,0,660.0,825.0,14,0,0.0,19965.0,59.55384615,0,0,2-Nov,0,1,8.0,0.0,13.0,14.0,10.0,3,830,83.0,0.0
1014456,214456,11345.45455,3,10.087,306.04,B,幼教与中小学校,住宿和餐饮业,10+ years,1,1,2015/7/1,4,124,13,16.92818182,0,747.2727273,809.5454545,12,1,1.0,10821.23077,49.86153846,1,0,Jan-98,4,1,6.0,0.0,1.0,17.0,10.0,1,2122,0.0,0.0
1018270,218270,22300.0,5,17.991,590.69,E,普通企业,金融业,10+ years,0,2,2015/7/1,0,79,2,12.01090909,0,736.3636364,920.4545455,21,0,0.0,37127.30769,74.21538462,1,0,3-Apr,0,1,20.0,0.0,2.0,23.0,11.0,3,6743,674.3,0.0
1017999,217999,20945.45455,3,7.612,592.14,A,普通企业,信息传输、软件和信息技术服务业,2 years,1,0,2015/4/1,4,177,26,10.2,0,572.7272727,620.4545455,7,0,0.0,16194.76923,65.26153846,0,0,Aug-00,4,1,4.0,0.0,3.0,7.0,5.0,3,5802,1740.6,0.0
1026658,226658,5000.0,3,9.576,162.85,B,普通企业,住宿和餐饮业,< 1 year,0,1,2015/12/1,2,195,38,21.7,2,544.0909091,589.4318182,13,2,0.0,5042.769231,52.03846154,0,0,Mar-92,5,1,6.0,0.0,5.0,15.0,10.0,3,2297,459.4,0.0
1024911,224911,4775.0,3,17.57,171.6,D,政府机构,交通运输、仓储和邮政业,7 years,0,1,2015/9/1,1,14,11,12.66,0,600.0,750.0,6,1,1.0,3473.076923,70.38461538,1,0,Aug-96,1,1,3.0,,5.0,10.0,8.0,3,754,150.8,0.0
1009532,209532,12272.72727,3,10.791,498.15,B,上市企业,金融业,10+ years,1,0,2017/8/1,4,171,8,18.76363636,1,700.0,875.0,11,0,0.0,12749.0,54.70769231,0,1,1-Apr,4,1,6.0,0.0,12.0,10.0,3.0,3,2978,297.8,0.0
1016519,216519,20454.54545,5,17.77,631.72,D,幼教与中小学校,公共服务、社会组织,4 years,2,1,2013/4/1,0,9,7,13.19,1,670.0,725.8333333,14,0,0.0,20363.53846,94.84615385,1,0,Nov-97,0,1,10.0,0.0,9.0,12.0,6.0,0,0,0.0,1.0
1040932,240932,9090.909091,3,6.291,308.73,A,普通企业,金融业,8 years,1,0,2016/1/1,8,169,41,17.23909091,0,631.8181818,789.7727273,13,0,0.0,17976.0,81.0,0,0,Aug-94,9,1,4.0,0.0,21.0,8.0,8.0,3,2425,727.5,0.0
1035913,235913,8836.363636,3,13.67,367.39,C,政府机构,金融业,10+ years,1,0,2016/3/1,5,132,12,9.545454545,0,552.2727273,690.3409091,27,1,1.0,4465.384615,15.50769231,0,0,Jun-89,6,1,6.0,0.0,14.0,53.0,19.0,0,393,78.6,0.0
1019317,219317,17611.36364,3,14.685,728.9,C,政府机构,信息传输、软件和信息技术服务业,10+ years,0,1,2014/7/1,1,677,13,18.77272727,2,556.3636364,602.7272727,11,0,0.0,9137.538462,68.3,1,0,Sep-77,1,1,7.0,0.0,8.0,20.0,12.0,1,706,141.2,0.0
1009070,209070,26181.81818,3,7.24,991.59,A,普通企业,金融业,5 years,0,1,2017/2/1,2,19,14,7.887272727,0,659.0909091,714.0151515,7,0,0.0,12551.0,28.8,0,0,1-Jan,5,1,3.0,0.0,13.0,9.0,5.0,3,6537,0.0,0.0
1014971,214971,17727.27273,3,8.01,476.3,A,普通企业,电力、热力生产供应业,10+ years,0,0,2012/12/1,0,124,13,2.945454545,0,758.1818182,821.3636364,9,0,0.0,12732.0,30.57692308,0,0,8-Oct,49740,1,3.0,0.0,0.0,8.0,7.0,2,1085,108.5,0.0
1031925,231925,15363.63636,5,13.99,302.42,C,普通企业,金融业,10+ years,1,0,2015/9/1,0,153,11,28.75454545,0,609.0909091,659.8484848,21,2,2.0,8263.846154,24.46153846,0,0,Jun-98,0,1,8.0,0.0,14.0,26.0,14.0,0,0,0.0,1.0
1002974,202974,35000.0,5,21.699,1009.12,F,普通企业,金融业,3 years,2,1,2016/3/1,2,66,14,15.79636364,1,720.0,780.0,19,0,0.0,38450.46154,71.65384615,0,0,Jan-89,5,1,6.0,0.0,25.0,19.0,12.0,0,0,0.0,1.0
1022769,222769,8000.0,3,10.49,259.99,B,政府机构,公共服务、社会组织,6 years,1,2,2016/8/1,0,51,13,9.572727273,0,700.0,875.0,6,0,0.0,9104.307692,91.15384615,1,0,4-Dec,0,1,2.0,0.0,9.0,6.0,5.0,3,3085,308.5,0.0
1028025,228025,9090.909091,3,9.16,318.75,B,普通企业,批发和零售业,4 years,2,1,2016/2/1,0,311,2,8.0,0,695.0,810.8333333,15,0,0.0,10638.46154,57.18461538,0,0,5-Mar,0,1,11.0,0.0,14.0,14.0,10.0,1,4512,902.4,0.0
1015881,215881,41363.63636,5,13.98,814.03,C,普通企业,批发和零售业,10+ years,2,2,2013/12/1,0,188,23,19.62545455,0,613.6363636,715.9090909,23,0,0.0,48036.15385,31.75384615,1,0,Oct-96,0,1,11.0,0.0,10.0,30.0,20.0,0,14434,2886.8,0.0
1008924,208924,24818.18182,3,8.253,669.46,B,幼教与中小学校,信息传输、软件和信息技术服务业,3 years,0,1,2015/3/1,4,401,24,27.82,1,695.0,752.9166667,13,0,0.0,38898.46154,53.53846154,1,0,May-98,4,1,8.0,0.0,7.0,16.0,10.0,3,5039,1511.7,0.0
1033273,233273,3500.0,3,17.589,123.04,C,普通企业,电力、热力生产供应业,3 years,1,1,2017/3/1,0,141,13,12.53636364,0,601.3636364,701.5909091,13,0,0.0,5147.076923,19.10769231,0,0,13-Jul,0,1,9.0,0.0,1.0,14.0,5.0,3,369,73.8,0.0
1006456,206456,9090.909091,5,7.101,202.24,A,普通企业,农、林、牧、渔业,4 years,0,1,2015/5/1,0,4,3,10.84363636,0,840.0,1050.0,9,0,0.0,14244.46154,27.69230769,1,0,2-Oct,0,1,4.0,0.0,6.0,11.0,8.0,5,3695,369.5,0.0
1043126,243126,6440.909091,3,10.99,178.41,B,幼教与中小学校,金融业,2 years,1,2,2015/9/1,0,512,21,26.30181818,0,665.0,775.8333333,9,0,0.0,15080.15385,71.19230769,1,0,5-Dec,0,1,5.0,0.0,3.0,12.0,9.0,3,1039,207.8,0.0
1007387,207387,10909.09091,5,19.646,303.81,D,幼教与中小学校,批发和零售业,10+ years,0,2,2015/6/1,0,52,19,17.18181818,0,747.2727273,934.0909091,9,0,0.0,51071.53846,70.8,0,0,Sep-97,0,1,5.0,0.0,11.0,10.0,6.0,4,2322,696.6,0.0
1040702,240702,15709.09091,5,17.991,381.44,D,政府机构,房地产业,10+ years,1,1,2016/9/1,0,13,10,27.43636364,2,665.0,720.4166667,10,1,1.0,3276.0,42.5,0,0,Sep-95,0,1,1.0,0.0,10.0,13.0,6.0,0,0,0.0,1.0
1004695,204695,12272.72727,3,16.489,519.91,C,上市企业,信息传输、软件和信息技术服务业,6 years,1,2,2017/3/1,0,372,30,19.02727273,0,785.4545455,981.8181818,16,0,0.0,26936.53846,59.16923077,0,0,Feb-97,0,1,12.0,0.0,2.0,15.0,10.0,0,2261,0.0,0.0
1003073,203073,12000.0,5,16.416,306.3,D,幼教与中小学校,国际组织,< 1 year,0,1,2014/6/1,4,735,2,34.29818182,0,548.1818182,593.8636364,14,0,0.0,22095.0,90.13846154,0,0,4-Sep,4,1,7.0,0.0,16.0,17.0,9.0,1,429,42.9,0.0
1017499,217499,17150.0,3,10.087,546.73,B,普通企业,建筑业,< 1 year,1,0,2015/3/1,4,19,14,18.74454545,1,564.5454545,611.5909091,13,0,0.0,27482.0,52.7,1,0,2-Apr,4,1,4.0,0.0,9.0,17.0,10.0,0,1839,551.7,0.0
1016339,216339,6363.636364,3,9.441,227.49,B,普通企业,采矿业,,1,0,2016/8/1,0,479,8,30.17,0,785.4545455,981.8181818,9,0,0.0,12457.84615,27.9,0,0,Jul-93,2,1,5.0,0.0,4.0,18.0,13.0,2,3349,669.8,0.0
1028335,228335,10000.0,3,13.99,341.73,C,幼教与中小学校,住宿和餐饮业,10+ years,2,1,2016/8/1,0,253,21,5.181818182,0,660.0,715.0,9,1,1.0,9469.384615,34.98461538,0,0,4-Jun,0,1,6.0,0.0,3.0,9.0,7.0,3,2535,760.5,0.0
1044107,244107,29781.81818,3,17.589,959.66,D,上市企业,房地产业,< 1 year,1,2,2014/12/1,4,400,17,37.04727273,0,665.0,775.8333333,14,0,0.0,22352.30769,73.2,1,0,5-Dec,4,1,4.0,0.0,21.0,11.0,9.0,3,12605,2521.0,0.0
1029663,229663,12000.0,5,18.891,324.58,E,幼教与中小学校,金融业,3 years,0,0,2015/11/1,2,519,9,12.1,0,600.0,700.0,10,3,3.0,10723.0,39.87692308,1,0,1-Feb,5,1,6.0,0.0,5.0,7.0,4.0,0,0,0.0,1.0
1041493,241493,31818.18182,5,19.791,966.47,F,政府机构,建筑业,10+ years,0,1,2015/9/1,0,219,21,29.83090909,1,736.3636364,920.4545455,26,0,0.0,56771.53846,72.2,0,0,Oct-87,0,1,14.0,0.0,9.0,34.0,15.0,0,0,0.0,1.0
1022553,222553,12000.0,5,27.335,351.17,E,普通企业,住宿和餐饮业,< 1 year,1,2,2017/9/1,0,261,8,7.481818182,0,690.0,747.5,8,0,0.0,8532.923077,55.89230769,0,0,7-Aug,0,1,2.0,0.0,16.0,3.0,2.0,1,2610,783.0,0.0
1029748,229748,14727.27273,3,11.176,582.17,B,普通企业,住宿和餐饮业,10+ years,0,0,2013/4/1,4,540,13,13.34,2,552.2727273,644.3181818,17,0,0.0,33920.92308,72.64615385,1,0,Sep-82,21493,1,7.0,0.0,6.0,26.0,9.0,3,3381,338.1,0.0
1016757,216757,31818.18182,5,13.67,808.42,C,普通企业,房地产业,10+ years,0,2,2015/11/1,4,115,8,33.27272727,0,609.0909091,659.8484848,21,0,0.0,35296.15385,70.26923077,0,0,Jun-98,4,1,8.0,0.0,14.0,34.0,18.0,3,5222,1566.6,0.0
1000590,200590,10000.0,3,17.145,366.82,D,政府机构,交通运输、仓储和邮政业,5 years,0,1,2013/6/1,5,4,3,12.95454545,0,572.7272727,620.4545455,10,0,0.0,7513.846154,35.4,0,0,Nov-96,6,1,4.0,0.0,11.0,12.0,6.0,3,2725,817.5,0.0
1025598,225598,10909.09091,3,13.99,410.08,C,幼教与中小学校,公共服务、社会组织,3 years,2,0,2017/2/1,4,102,26,23.21,0,690.0,862.5,12,0,0.0,14021.53846,27.56923077,1,0,Jul-83,4,1,5.0,0.0,2.0,28.0,20.0,3,3570,1071.0,0.0
1023385,223385,21818.18182,3,9.17,637.58,B,政府机构,公共服务、社会组织,10+ years,0,1,2014/10/1,4,371,7,12.53636364,0,695.0,752.9166667,9,0,0.0,29959.61538,80.6,1,0,Mar-77,4,1,6.0,0.0,11.0,19.0,9.0,3,279,0.0,0.0
1040589,240589,17727.27273,3,12.29,500.3,C,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2015/8/1,0,241,7,9.99,1,604.5454545,755.6818182,9,0,0.0,6114.769231,80.44615385,1,0,Nov-99,0,1,5.0,0.0,8.0,15.0,4.0,3,4592,1377.6,0.0
1021834,221834,26181.81818,5,7.551,491.13,B,普通企业,公共服务、社会组织,9 years,0,0,2016/3/1,2,23,9,22.63,0,867.2727273,1084.090909,13,0,0.0,10857.69231,16.1,0,0,Dec-99,2,1,4.0,0.0,9.0,13.0,9.0,4,8327,0.0,0.0
1042808,242808,11781.81818,3,12.99,363.85,C,普通企业,房地产业,3 years,1,0,2014/7/1,0,0,0,23.24,0,665.0,831.25,15,0,0.0,21628.0,73.66153846,0,0,6-May,0,1,9.0,0.0,18.0,18.0,12.0,1,2873,574.6,0.0
1015845,215845,11227.27273,3,9.423,308.64,B,普通企业,金融业,,2,2,2018/9/1,5,785,38,49.14,0,572.7272727,715.9090909,2,0,0.0,0.0,0.0,0,1,5-Aug,6,1,0.0,0.0,8.0,3.0,2.0,0,0,0.0,1.0
1016458,216458,16909.09091,3,11.176,501.31,B,普通企业,住宿和餐饮业,1 year,0,2,2013/2/1,2,418,45,11.84727273,0,645.4545455,753.030303,9,0,0.0,8588.0,83.30769231,1,0,1-Sep,6461,1,5.0,0.0,15.0,10.0,9.0,3,7740,0.0,0.0
1042251,242251,15272.72727,3,10.99,549.94,B,普通企业,采矿业,2 years,0,1,2016/8/1,4,831,24,21.14181818,0,544.0909091,634.7727273,28,0,0.0,18933.23077,27.56923077,0,0,2-Oct,4,1,13.0,0.0,16.0,43.0,23.0,3,5155,515.5,0.0
1028789,228789,35000.0,3,8.991,1129.19,B,世界五百强,住宿和餐饮业,10+ years,0,2,2015/2/1,4,33,22,10.76727273,1,552.2727273,644.3181818,9,0,0.0,49955.76923,90.69230769,0,0,Aug-96,4,1,6.0,0.0,2.0,14.0,9.0,0,13203,3960.9,0.0
1015337,215337,31818.18182,3,28.754,1412.79,F,普通企业,农、林、牧、渔业,10+ years,1,0,2016/5/1,0,51,13,15.85090909,0,675.0,731.25,11,3,0.0,9936.0,76.15384615,1,0,4-Jun,0,1,6.0,0.0,4.0,9.0,4.0,0,0,0.0,1.0
1030292,230292,10754.54545,3,6.07,277.13,A,普通企业,房地产业,8 years,0,1,2018/3/1,4,573,19,17.44363636,0,763.6363636,827.2727273,10,0,0.0,13308.46154,37.75384615,0,0,9-Apr,4,1,6.0,0.0,22.0,10.0,3.0,1,228,22.8,0.0
1029868,229868,27300.0,5,14.193,660.56,D,普通企业,住宿和餐饮业,3 years,1,2,2016/1/1,4,143,8,33.39818182,1,572.7272727,715.9090909,16,0,0.0,29836.15385,77.65384615,0,1,3-Sep,4,1,9.0,0.0,3.0,22.0,13.0,0,0,0.0,1.0
